source,reference,translation,metric
"It becomes very difficult to respect the Financial Fair Play because you can have different ways or different interests for a country to have such a big player to represent a country.""","On hyvin vaikea kunnioittaa taloudellista reilun pelin, koska sinulla voi olla erilaisia tapoja tai eri etuja maa on niin suuri toimija edustaa maata.","Reilun pelin taloussääntöjen noudattamisesta tulee erittäin vaikeaa. On niin monenlaisia intressejä, jotka liittyvät siihen, että kuuluisa pelaaja edustaa valtiota.”",-0.9856845547754232
"Manning sent the clippings from the Fort Leavenworth prison, where the former intelligence analyst was serving a 35-year sentence after famously leaking classified diplomatic cables through the website WikiLeaks.","Manning lähetti leikkeitä Fort Leavenworth vankilassa, jossa entinen tiedustelu analyytikko oli palvelevat 35 vuoden lauseen jälkeen tunnetusti vuotaa luokiteltu diplomaattisten kaapeleiden kautta verkko sivuilla Wikileaks.","Manning lähetti näytteet Fort Leavenworthin vankilasta, jossa hän suoritti 35 vuoden tuomiotaan. Manning tuomittiin salaiseksi luokiteltujen diplomaattisten sähkeiden vuotamisesta WikiLeaks-sivustolle.",-0.2728139223403125
"Pearson cuts another 3,000 jobs, slashes dividend to revive business","Pearson leikkaa toinen 3 000 työpaikkaa, viiltää osinkoa elvyttää liike toiminnan",Pearson vähentää 3 000 työpaikkaa ja elvyttää liiketoimintaa osinkoa leikkaamalla,0.9024272473931215
"""You don't fall in love with the electrical feeds in the walls.","""et rakastua sähkö syötteet seiniin.",”Ei kukaan kiinny seinissä kulkeviin sähköjohtoihin.,-1.6370470000514357
They've all weathered Georgia's oppressive humidity for the nearly eight hours as Brooks lead them on a pilgrimage to the grave sites of the Malcoms and Dorseys.,"He ovat kaikki selviytyneet Georgian ahdistava kosteus lähes kahdeksan tuntia, koska Brooks johtaa heitä pyhiinvaellukselle hautaan sivustoja malcoms ja Dorseys.",He ovat käyneet Brooksin opastuksella uhrien haudoilla Georgian painostavassa kosteudessa.,-1.1804500562921636
"The US President berated him for publicly denouncing the wall, reportedly saying to him ""You cannot say that to the press.""","Yhdysvaltain presidentti berated häntä julkisesti tuominneet muurin, kuulemma sanomalla hänelle ""et voi sanoa, että lehdistölle.""","Yhdysvaltain presidentti soimasi Nietoa siitä, että tämä oli tyrmännyt muurihankkeen julkisesti. ”Et voi sanoa niin lehdistölle”, Trump sanoi.",0.007633431209332383
It demands every company to ensure that their employees who offer investment services have sufficient skills.,"Se vaatii jokaista yritystä varmistamaan, että niiden työn tekijöillä, jotka tarjoavat sijoitus palveluja, on riittävät taidot.","Se edellyttää, että jokainen yritys vastaa siitä, että sijoituspalveluja tarjoava henkilöstö on riittävän osaavaa.",-0.3202056995427421
The deceased girl was at the beach with her parents,Kuolleen tytön oli rannalla vanhempiensa kanssa,Surmansa saanut pikkutyttö oli rannalla vanhempiensa kanssa.,1.4093213949915602
"When you're hungry and not many seats are available, you can't leave an empty seat between yourself and a stranger.","Kun olet nälkäinen eikä monet paikat ovat käytettävissä, et voi jättää tyhjän istuimen välillä itsesi ja muukalainen.","Kun on nälkä ja paikkoja rajoitetusti, ei voi jättää tyhjää tuolia itsensä ja vieraan väliin.",-0.9096834829121706
Italy toughens tone on NGO migrant rescue boats,Italia touzens sävy kansalais järjestöjen maahanmuuttajien Rescue veneet,Italia koventaa suhtautumistaan kansalaisjärjestöjen pelastusaluksiin,-0.22984424509639598
"Now, many cannot afford food or medicine.",Nyt monilla ei ole varaa ruokaan tai lääke tieteeseen.,Nyt monilla ihmisillä ei ole varaa ruokaan tai lääkkeisiin.,1.3570568975722141
"She added that Facebook would keep testing its ""related article"" feature and work on other changes to its news feed to cut down on false news.","Hän lisäsi, että Facebook olisi pitää testata sen ""liittyvä artikkeli""-toiminto ja työtä muiden muutosten sen uutisten leikata vääriä uutisia.","Hän lisäsi, että Facebook jatkaa Aiheeseen liittyviä artikkeleita -toiminnon testausta ja tekee muitakin muutoksia uutissyötteeseensä vähentääkseen valeuutisia.",-0.21940728508337967
"Besides, many companies are facing major system changes when they transfer their functions to cloud services.","Lisäksi monet yritykset ovat edessään suuria muutoksia, kun ne siirtävät tehtävänsä pilvi palveluihin.","Monella yrityksellä on sitä paitsi muutenkin edessään suuria järjestelmämuutoksia, kun ne siirtävät toimintojaan pilvipalveluihin.",0.8212371912630442
Linda Lampenius published a photo from the 1980s – Can you recognise the serious violin student?,Linda Lampenius julkaisi kuvan 1980-luvulta – Voitko tunnistaa vakavan viulu opiskelijan?,Linda Lampenius julkaisi nuoruudenkuvan 80-luvulta - tunnistaisitko vakavan viuluopiskelijan?,1.6608722483947194
"""Surprisingly, having to stop was a positive experience.","""yllättävää kyllä, oli lopettaa oli myönteinen kokemus.","Yllättävää kyllä, pysähtyminen olikin hyvä kokemus.",-0.01378772677898095
"To date Migrationsverket has sent 6,880 cases to be tested, and the Forensic Medicine Agency has now released the results of a total of 2,481 tests from the period between mid March until July 31st, 2017.","Tähän mennessä migrationsverket on lähettänyt 6 880 tapa uksissa testataan, ja rikosteknisen lääke virasto on nyt julkaissut tulokset yhteensä 2 481 testiä välisenä aikana maaliskuun puoli välissä, kunnes 31 heinäkuu, 2017.","Maahanmuuttovirasto on teettänyt tähän mennessä 6 880 testiä, ja oikeuslääketieteen virasto on nyt julkistanut 2 481 testin tulokset. Testit tehtiin maaliskuun puolivälin ja heinäkuun lopun välisenä aikana vuonna 2017.",0.08708423650831394
She reminded me that unity against a common enemy can have a powerful effect.,"Hän muistutti minua siitä, että yhtenäisyys vastaan yhteinen vihollinen voi olla voimakas vaikutus.","Hän muistutti, että yhteisellä vihollisella voi olla voimakas yhdistävä vaikutus.",0.319283521966654
"""As it turns out it was Harrison who set up and ordered the murders,"" one FBI report concludes.","""kuten on käynyt ilmi, se oli Harrison, joka perustettiin ja määräsi murhat,"" yksi FBI-raportti päättyy.","”On käynyt ilmi, että Harrison tilasi ja järjesti murhat”, FBI:n selonteossa todetaan.",-0.8870279054679724
"After all that hard work, the finished result is now ready to be unveiled.","Jäljessä aivan että ankara aikaansaada, päättynyt loppu tulos on kas noin valmis jotta olla paljastaa.",Kovan työn tulokset ovat nyt nähtävillä.,-1.942697425866665
"Diaries, letters from the days of the English empire, maps outlining who owned what: ""You'd think land disputes would be boring,"" says Rhodes, ""but there was this one birch tree two families were fighting over.","Päivä kirjat, kirjeet päivän Englanti Empire, kartat hahmotellaan kuka omisti mitä: ""luulisi maa riita olisi tylsää"", sanoo Rhodes, ""mutta siellä oli tämä koivu puu kaksi perhettä taistelivat.","Arkistoissa oli päiväkirjoja, kirjeitä Englannin imperiumin ajoilta ja karttoja siitä, kuka omisti mitäkin. ”Voisi kuvitella, että maakiistat ovat tylsiä”, Rhodes sanoo. ”Täällä perheet kuitenkin tappelivat jopa yhdestä koivusta.",-0.8529852526255352
Flood of certain types of tourists threatens local culture,Tulva tietyntyyppiset turistit uhkaa paikallista kulttuuria,Tietynlaisten turistien tulva uhka alueen kulttuurille,-0.7143781448265761
"Everyone is dedicated to getting this right, not only for the sake of the play, but also for the memory of the four people killed.","Jokainen on omistautunut saamaan tämän oikeuden, ei vain vuoksi pelata, mutta myös muistoksi neljä ihmistä kuoli.","Kaikki haluavat onnistua, eivätkä vain esityksen vuoksi. He haluavat kunnioittaa surmansa saaneiden muistoa.",-1.3461553896653502
"So blocking people who come to the governor's page - which is a public forum, labeled as official and administered by staff members paid public tax dollars - is unnecessary and ultimately dangerous.","Joten estää ihmisiä, jotka tulevat kuvernöörin sivulle-joka on julkinen foorumi, merkitty virka mies ja hallinnoi henkilöstön jäsenet maksavat julkisen vero tuloja-on tarpeeton ja lopulta vaarallinen.","Siksi kuvernöörin Facebook-sivulle tulevien käyttäjien estäminen on tarpeetonta ja jopa vaarallista. Kuvernöörin sivu on julkinen ja virallinen foorumi, jota hänen henkilöstönsä ylläpitää verovaroilla.",-0.19355086271323405
"Gobai says the Paniai people, like other Papuans, consider their vote to Jokowi as a ""debt"" he must repay.","Gobai sanoo paniai ihmisiä, kuten muutkin PAPUANS, pitävät äänestää jokowi kuin ""velka"", hän on maksettava takaisin.","Gobain mukaan paniailaiset, kuten muutkin papualaiset, pitävät Jokowille antamiaan ääniä ”velkana”, joka on maksettava takaisin.",-0.01460564208197267
"That brings me to Maryland Gov. Larry Hogan, who needs to work on being more like Washington.","Tästä pääsenkin Maryland gov Larry Hogan, joka tarvitsee työtä on enemmän kuin Washington.","Siitä pääsemmekin Marylandin kuvernööriin Larry Hoganiin, jonka pitäisi ottaa oppia Washingtonista.",-0.37731581485092947
"""Our customers include the world's largest telecom operators, game developers, banks and even a few central banks"", Paqvalén says.","""asiakkaitamme ovat maailman suurimmat Tele operaattorit, pelien kehittäjät, pankit ja jopa muutamat keskus pankit"", Paqvalén sanoo.","""Asiakkaidemme joukossa on maailman suurimpia teleoperaattoreita, peliyrityksiä, pankkeja ja jopa jokunen keskuspankki"", Paqvalén listaa.",-0.10011558516621857
"It was found by Shawn Funk, when he was digging at the Suncor Millenium Mine near Fort McMurray in northern Alberta, Canada, on March 21, 2011.","Sen löysi Shawn Funk, kun hän kaivai klo Suncor Millenium kaivoksen lähellä Fort McMurray Pohjois Alberta, Kanada, maaliskuun 21, 2011.","Se löytyi Kanadan Pohjois-Albertassa sijaitsevasta Suncor Millenium -kaivoksesta 21.3.2011, ja löytäjänä oli Shawn Funk -niminen kaivosmies.",-0.5270141451010738
"""You can probably guess"", Iuel said laughing.","""voit ehkä arvata"", Iuel sanoi nauraa.","Voit varmaan arvata, Iuel naureskeli.",-1.1318130731317504
"He's also been pretty deft at using Facebook as a primary means to connect with his constituents, playfully debuting his hairless head after chemo treatments on his page.","Hän on myös melko näppärä käyttää Facebookia ensisijaisena keinona yhteydessä hänen äänestäjiensä, leikkisasti debytoi hänen karvaton pää jälkeen Chemo hoidot hänen sivulla.",Hän on myös käyttänyt osaavasti Facebookia pääasiallisena yhteydenpitokanavana äänestäjiinsä ja julkaissut siellä kuvan kemoterapiassa kaljuuntuneesta päästään.,-0.8956121699515719
I was able to complete some ten per cent of the planned training sessions.,Pystyin saattamaan päätökseen noin kymmenen prosenttia suunnitelluista koulutus istunnoista.,Pystyin tekemään suunnitelluista harjoituksista vain kymmenen prosenttia.,0.516387074206376
She has seen how her customers pass from one situation on to the next and how their dinner companions change.,"Hän on nähnyt, miten hänen asiakkaat kulkevat yhdestä tilanteesta seuraavaan ja miten heidän illallinen kumppaneita muuttaa.",Hän on nähnyt miten asiakkaiden elämänvaiheet vaihtelevat ja ruokaseura vaihtuu.,-0.9561419868669961
"Eric Chaisse, an expert at the Provence-based agricultural research institute CRIEPPAM, said: ""Lavender in Provence is effectively endangered, because in recent years the plant has been subjected to the effects of climate change that brought a lot less rain in the spring and mostly in the autumn.","Eric chaisse, asiantuntija Provence-pohjainen maatalouden tutkimus laitos crieppam, sanoi: ""Lavender Provence on todella vaarassa, koska viime vuosina kasvi on joutunut ilmaston muutoksen vaikutuksia, jotka toivat paljon vähemmän sadetta keväällä ja enimmäkseen syksyllä.","”Laventeli on suorastaan uhanalainen Provencen alueella, koska se on kärsinyt viime vuosina ilmastonmuutoksen vaikutuksista. Niiden myötä kevään ja etenkin syksyn sademäärät ovat pienentyneet selvästi”, sanoo Provencessa sijaitsevan, maatalouteen erikoistuneen CRIEPPAM-tutkimuslaitoksen asiantuntija Eric Chaisse.",-0.2191954000449814
The Government wanted to make the regulations governing alcohol simpler.,Hallitus halusi yksinkertaistaa alkoholin käyttöä koskevia säännöksiä.,Hallitus on halunnut yksinkertaistaa säännöksiä.,0.5213154002626422
Pistorius shot Steenkamp in February 2013.,Pistorius ampui steiskampin helmi kuussa 2013.,Pistorius ampui Steenkampin helmikuussa 2013.,2.4350987938439914
"Before this, she had already been using oestrogen ordered from the internet and was also otherwise far in her own reassignment procedure.","Ennen tätä hän oli jo käyttänyt estrogeenia, joka tilattiin Inter netistä, ja se oli muuten kaukana omasta varausmenettelyestään.",Jo ennen tätä hän oli käyttänyt internetin kautta tilaamaansa estrogeeniä ja oli muutenkin hyvin pitkällä omassa korjausprosessissaan.,-0.2770681518312608
"""We no longer permit our official brochures to be included in maternity packages, as this would mean that we are in favour of this product"", the organisation announced.","""emme enää salli virallisten esitteitä sisällytetään äitiys paketteja, koska tämä merkitsisi sitä, että kannatamme tätä tuotetta"", organisaatio ilmoitti.","Emme enää anna pakata virallisia esitteitämme niihin, koska se antaisi ymmärtää, että me suosittelemme tätä tuotetta, järjestö tiedotti.",-0.528044738573871
"Valdez's office has been repurposed as a storage room for signs and stickers protesting journalist killings, as staff have become something they never expected to be: activists on behalf of the press.","Valdez n toimisto on repurposed kuin varasto tilaa merkkejä ja tarroja mieltään toimittaja murhista, koska henkilöstö on tullut jotain he koskaan odotetaan olevan: aktivistit puolesta Press.","Valdezin työhuone on muutettu varastoksi, jossa säilytetään toimittajien vainon vastaisia kylttejä ja tarroja. Lehden työntekijät ovat saaneet uuden, odottamattoman tehtävän: heistä on tullut lehdistönvapautta ajavia aktivisteja.",-0.8945411150844795
NATO Secretary General: Worst relations with Russia since the Cold War,Naton pääsihteeri: huonoimmat suhteet Venäjään kylmän sodan jälkeen,Naton pääsihteeri: Välit Venäjään huonoimmat sitten kylmän sodan,1.3559557576662884
The ship was still being loaded at 8 pm.,Alus oli vielä lastattu kaksikymmentä.,Laivassa oli kahdeksan maissa lastaus käynnissä.,-1.6924852814318447
"Olli Luukkainen, president of the Trade Union of Education (OAJ), said on Thursday that the development of salaries cannot be lower than, for example, in the exports industry.","Olli Luukkainen, ammatti liiton puheen johtaja (OAJ) sanoi torstaina, että palkkojen kehitys ei voi olla alhaisempi kuin esimerkiksi vienti teollisuudessa.","Palkkakehitys ei voi olla matalampi kuin esimerkiksi vientiteollisuudella, vaan eroa pitäisi kaventaa, sanoi OAJ:n puheenjohtaja Olli Luukkainen torstaina.",1.1239384469899791
"The grand jury expands Mueller's rights to collect evidence, issue indictments and force people to testify under oath.","Tuomariston laajentaa Mueller oikeuksia kerätä todisteita, antaa syytteitä ja pakottaa ihmiset todistamaan valan nojalla.","Suuri valamiehistö laajentaa Muellerin oikeuksia kerätä todisteita, lähettää haasteita ja pakottaa ihmisiä todistamaan valaehtoisesti.",1.0646182620140796
"Lathem and Warren were confirmed to be at the building by security cameras, he said.","Lathem ja Warren vahvistettiin olevan rakennuksen turva kamerat, hän sanoi.","Hän kertoi turvakameroiden paljastaneen, että Lathem ja Warren olivat olleet rakennuksessa.",-0.15435440083217863
"Companies started taking ethics, values and employee engagement more seriously in 2002 after accounting firm Arthur Andersen collapsed because of ethical violations from the Enron scandal, Quinlan said.","Yritykset alkoivat ottaa etiikka, arvot ja henkilöstön sitoutumista vakavammin vuonna 2002, kun tili toimisto Arthur Andersen romahti, koska eettisiä rikkomuksia Enronin skandaali, Quinlan sanoi.","Quinlanin mukaan yritykset alkoivat suhtautua etiikkaan, arvoihin ja työntekijöiden sitoutumiseen entistä vakavammin sen jälkeen, kun tilintarkastusyritys Arthur Andersen romahti epäeettisen toiminnan seurauksena Enron-skandaalin yhteydessä.",-0.07362465158009868
"""I've never felt better.""","""En ole koskaan tuntenut paremmin.""",Voin paremmin kuin koskaan.,-0.6331015957607778
"The UN Human Rights Council has issued eight concerns regarding the act, and the European Court of Human Rights has a precedent that obligates parties to the European Convention of Human Rights to adhere to the right of self-determination.","YK:n ihmis oikeus neuvosto on antanut kahdeksan huolen aiheensa, ja Euroopan ihmis oikeus tuomioistuimessa on ennakko tapaus, joka velvoittaa Euroopan ihmis oikeus sopimuksen osapuolia noudattamaan itsemääräämisoikeutta koskevaa oikeutta.","YK:n ihmisoikeusneuvosto on antanut laista kahdeksan huomautusta ja Euroopan ihmis­oikeustuomioistuimessa on ennakkopäätös, joka velvoittaa ­Euroopan ihmisoikeussopimuksen osapuolet noudattamaan itsemääräämisoikeutta.",2.3847620690785916
"As is widely known, the USA is investigating Russia's possible involvement in the presidential election and any links between Trump's campaign and Russia.","Kuten laajalti tiedetään, Yhdysvallat tutkii Venäjän mahdollista osallistumista presidentin vaaleissa ja kaikki yhteydet Trump kampanja ja Venäjä.","Kuten hyvin on tunnettua, käydään Yhdysvalloissa tutkintaa niin Venäjän mahdollisesta sekaantumisesta presidentinvaaleihin kuin Trumpin kampanjan Venäjä-yhteyksistä.",-0.01399215160273135
"Korpi has only raced a few times,","Korpi on ajanut vain muutaman kerran,",Kisoja Korpi on kiertänyt vain muutamat.,-0.028281809532372987
Lahtela also admits that his age might have had something to do with the accident.,"Lahtela myöntää myös, että hänen ikänsä olisi voinut olla jotain tekemistä onnettomuuden kanssa.","Hän myöntää myös, että iällä saattoi olla osansa turmaan.",-0.7947159806495336
Lomachenko defends his belt against Miguel Marriaga on Saturday night at 7 on ESPN.,Lomachenko puolustaa vyön vastaan Miguel marriaga lauantai-iltana klo 7 ESPN.,Lomatšenko puolustaa titteliään Miguel Marriagaa vastaan ESPN-kanavalla seitsemältä lauantaina.,-0.30928867465385057
Some journalists have fled their home states or even the country.,Jotkut toimittajat ovat paenneet koti maansa tai jopa maassa.,Osa toimittajista on paennut osavaltioistaan tai koko maasta.,-0.9968426514527288
"When the Oracle deal landed, the majority of MySQL developers announced their intention to leave.","Kun Oracle paljon purettu, suurin osa MySQL kehittäjät ilmoittivat aikovansa lähteä.","Kun Oracle-kauppa tapahtui, suuri osa MySQL:n kehittäjistä ilmoitti lähtevänsä.",-0.4221013125429043
Afghan provincial council and presidential elections take place April 5.,Afganistanin maakunta neuvosto ja presidentin vaalit järjestetään 5.,Afganistanin maakuntaneuvosto- ja presidentinvaalit pidetään 5.4.2017.,2.1237978209468436
"The Act on the Legal Recognition of the Gender of Transsexuals (563/2002), or the trans act, obligates transgender people to a compulsory sterilisation so that their correct gender can be registered, for example, in the Population Register Centre and their passport.","Laki transseksuaalien suku puolten oikeudellisesta tunnustamisesta (563/2002) tai Trans-Act-laki velvoittaa transsukupuolisten ihmisten tekemään pakollisen sterilisoinnin, jotta heidän oikea suku puolensa voidaan rekisteröidä esimerkiksi väestö rekisteri keskukseen ja heidän passinsa .","Translaki, eli laki transsek­suaalin sukupuolen vahvistamisesta (563/2002) velvoittaa transsukupuoliset ihmiset pakkosterilisaatioon, jotta oikea sukupuoli saadaan esimerkiksi väestönrekisterikeskukseen ja passiin.",0.7295107536428326
The police would like to receive any observations of the moped or the theft via email (This email address is protected against spambots.,Poliisi haluaisi saada huomautuksia mopedin tai varkaus sähköpostitse (tämä sähkö posti osoite on suojattu spamboteilta.,Poliisi pyytää havaintoja moposta tai sen anastuksesta sähköpostilla osoitteeseen Tämä sähköpostiosoite on suojattu spamboteilta.,0.7287103311655186
"""My fight in Finland was cancelled, but I'm not the one to blame.","""taistelukseni Suomessa peruutettiin, mutta en ole syyllinen.","Otteluni Suomessa floppasi, mutta se ei ollut minun syytäni.",-0.9095618965907275
So she called in outsiders for help.,Joten hän kutsui ulkopuolisten apua.,Errett päätti turvautua ulkopuoliseen apuun.,-0.8255448638218111
"""The Peasants' Revolt started in that area and I thought, a riot is a good place to start.","""talon poikien kapina alkoi tällä alueella, ja ajattelin, että mellakka on hyvä paikka aloittaa.","”Englannin talonpoikaiskapina alkoi samalla alueella, ja tuli mieleen, että kapina voi alkaa mellakasta.",-0.4065799279733832
"""The special thing about being team captain is that it was voted for by the other members of the team, so that it was such a huge honour anyway but to know that your teammates have voted for you and chosen you made it extra-special for me,"" she added.","""erityinen asia on joukkueen kapteeni on, että se oli äänestänyt muiden tiimin jäsenten, niin että se oli niin suuri kunnia muutenkin, mutta tietää, että joukkue tovereiden on äänestänyt sinua ja valinnut teit sen Extra-Special minulle "", hän lisäsi.","”Kapteeniksi pääsy on muutenkin suuri kunnia, mutta vielä erityisempää se on siksi, että maajoukkueen jäsenet äänestivät kapteenin”, Doyle sanoo.",-0.9008218222927604
"""In summer, I had no idea whether or not I would be able to continue my career.","""kesällä minulla ei ollut aavistustakaan, onko minulla olisi mahdollisuus jatkaa urani.","Kesällä en tiennyt yhtään mitä teen, jatkuuko lautailu vai ei.",-1.699973031020767
"Savon Sanomat reports that the highway is being repaved, which is slowing down traffic.","Savon Sanomat kertoo, että moottoritie on karkottu, mikä hidastaa liikennettä.","Alueella tehdään moottoritien pinnoitustyötä, mikä hidastaa liikennettä, kertoo Savon Sanomat.",0.8773772673733496
Yamane says that the fugitive has a quiet and kind nature.,"Yamane sanoo, että karannut on hiljainen ja ystävällinen luonne.",Yamane kuvailee karkuria hiljaiseksi ja lempeäksi.,-1.5507269051468315
"""Certainly FFP is not dead and we will, for sure, reinforce the rules going forward,"" Andrea Traverso, who oversees FFP at UEFA, told The Associated Press last week.","""varmasti FFP ei ole kuollut, ja me varmasti vahvistaa sääntöjä eteenpäin"", Andrea tratraso, joka valvoo FFP UEFA, kertoi Associated Press viime viikolla.","”Reilun pelin säännöt ovat edelleen käytössä, ja sovellamme niitä myös tulevaisuudessa”, reilun pelin taloussäännöistä UEFAssa vastaava Andrea Traverso kertoi Associated Press -uutistoimistolle viime viikolla.",-0.6969960052751136
"The director believes that, even though the show gets its inspiration from young people's thoughts, it speaks to people of all ages.","Ohjaaja uskoo, että vaikka Show saa inspiraatiota nuorten ajatuksia, se puhuu kaikenikäisille.","Ohjaaja uskoo, että vaikka esitys ammentaa nuorten ihmisten ajatuksista, se puhuttelee kaikenikäisiä.",0.8006767082532134
"Clubs are allowed to spend heavily on acquiring players but they have to counterbalance that with legitimate sources of income, allowing them to approach break-even on their football-related business.","Klubit voivat käyttää paljon pelaajien hankkimiseen, mutta heidän on tasapainottavat sitä oikeutetuille tulo lähteille, jotta he voivat lähestyä myös jalka palloon liittyvää liike toimintaasi.","Seurat saavat käyttää suuria summia pelaajien hankintaan, mutta niitä on tasapainotettava todellisilla tulonlähteillä, jotta jalkapalloon liittyvä liiketoiminta ei ole tappiollista.",0.2316163339331814
"One of the criteria mentioned in the list, however, states that Russian anti-doping authorities must publically accept the reported outcomes of the WADA-sanctioned investigation by Canadian lawyer Richard McLaren on alleged state-sponsored doping in Russian sport.","Yksi kriteerit mainitaan luettelossa, kuitenkin, että Venäjän Anti Doping viranomaisten on julkisesti hyväksyä raportoitu tulokset WADA-seuraamuksia tutkimuksen kanadalainen asianajaja Richard McLaren väitetystä valtion tukema dopingin Venäjän Sport.","Yksi tiekartan kohdista kuitenkin edellyttää, että Venäjän antidopingviranomaiset hyväksyvät julkisesti WADAn määräämän, kanadalaisen juristin Richard McLarenin tutkimuksen tulokset. McLaren tutkii valtion väitettyä osuutta Venäjän urheilun dopingissa.",-0.0826791297618922
"The Danish Royal Court said that Queen Margrethe of Denmark, 77, and her spouse Prince Henrik, 83, will not be buried next to each other.","Tanskan kuninkaan tuomio istuin sanoi, että Tanskan kuningatar Margrethe, 77, ja hänen puolisonsa Prinssi Henrik, 83, ei haudataan vierekkäin.","Tanskan kuningatar Margareetaa, 77, ja tämän puolisoa prinssi Henrikiä, 83, ei haudata vierekkäin, kertoo Tanskan hovi.",0.49154218950087625
"In an interview with The Washington Post, Hogan spokeswoman Amelia Chasse defended the governor's actions, arguing that blocking the comments was nothing more than moderating them.","Haastattelussa Washington Post, Hogan tiedottaja Amelia Chasse puolusti kuvernöörin toimia, väittäen, että esto kommentit ole mitään muuta kuin hillitsevä niitä.",Hoganin tiedottaja Amelia Chasse puolusteli kuvernöörin toimia Washington Postille antamassaan haastattelussa. Hänen mukaansa oli kyse vain kommenttien moderoinnista.,0.7156700884042383
"""I said n---a, get off my property!""","""sanoin n---, saat pois minun omaisuuteni!""","”Etkö kuullut? Sanoin, että poistu mailtani, n---u!”",-1.5776106546997182
The calls with the President of Mexico and the leader of the Boy Scouts praised by Trump turned out to be fabrications.,Puhelut Meksikon presidentin ja johtaja partiolaisten ylisti Trump osoittautui valheita.,Trumpin suitsuttamat puhelut sekä Meksikon presidentin että partiolaisjärjestön johtajan kanssa ovat osoittautuneet keksityiksi.,-0.05752103689835221
"""My Italian heritage dictates that family is the most important priority,"" he wrote.","""oma italialainen perintö sanelee, että perhe on tärkein prioriteetti"", hän kirjoitti.","”Italialaisten perinteidemme mukaisesti perhe on minulle tärkein”, Colin toteaa lausunnossaan.",-1.0664249225215354
"""This happening today is a culmination of ... that has happened in the past.","""Tämä tapahtuu tänään huipentuu... että on tapahtunut aiemmin.",”Tämän päivän tapahtumat ovat... menneisyyden tapahtumien huipentuma.,-0.7784854143014153
A moped was stolen from a parking area in Joensuu sometime between 9 pm on Tuesday and 5 am on Wednesday.,Mopoa varastettiin joen suun parkki alueelta joskus klo 21.00 tiistaina ja klo 17.00 Keski viikkona.,Joensuulaiselta parkkipaikaltaa varastettiin mopo tiistain kello 21 ja keskiviikon kello 5 välisenä aikana.,-0.5475453675387842
"Manninen and Petter Kukkonen, head coach of the national team, have prepared a training and racing plan up to February.","Manninen ja Petter Kukkonen, maajoukkueen päävalmentaja, ovat laatineet koulutus-ja kilpa suunnitelman helmi kuuhun asti.",Manninen ja maajoukkueen päävalmentaja Petter Kukkonen ovat tehneet ensi helmikuuhun asti ulottuvan harjoitus- ja kilpailusuunnitelman.,1.427522551546379
The programme will cost £10 million and NHS England signed a contract to source the drugs this week following an international competitive procurement.,Ohjelma maksaa £10 000 000 ja NHS Englanti allekirjoitti sopimuksen lähde huumeita tällä viikolla seuraavat kansainväliset kilpailukykyiset hankinnat.,"Ohjelma maksaa 10 miljoonaa puntaa, ja Englannin NHS allekirjoitti tällä viikolla hankintasopimuksen lääkkeistä kansainvälisen tarjouskilpailun jälkeen.",0.2435317127994709
"Nationwide, journalists have become more vocal, scrawling ""SOS Press"" on sidewalks and buildings in organized protests.","Valtakunnallinen, toimittajat ovat entistä laulu, scrawling ""SOS Press"" on jalka käytävät ja rakennusten järjestäytyneen protesteja.",Toimittajat ovat alkaneet protestoida äänekkäämmin koko maassa. Mielenosoituksissa jalkakäytäville ja rakennuksiin ilmestyy ”SOS Press” -tekstejä.,-0.6132478257342403
"On the basis of interviewed rescue workers, the man wanted to show that he had the strength to swim.","Haastatteltujen pelastus työntekijöiden perusteella mies halusi osoittaa, että hänellä oli voimaa uida.","Pelastuslaitoksen haastatteluiden perusteella mies oli halunnut näyttää, että jaksaa uida.",-0.06326312094273558
I was shown this apartment in Earls Court and it had the same high ceilings.,Olin osoittanut tämän asunnon Earls Court ja se oli sama korkeat katot.,"Kävin täällä asuntonäytössä ja huomasin, että huoneet olivat yhtä korkeita kuin silloisessa asunnossani.",-1.565030298508084
"Princess Sofia made her last public appearance in Båstad, Sweden, before giving birth.","Prinsessa Sofia teki viimeisen julkisen esiintymisensä Båstad, Ruotsi, ennen synnytystä.",Prinsessa Sofia edusti Ruotsin Båstadissa viimeistä kertaa ennen synnytystään.,0.20023828733704616
"""I'm a former featherweight,"" Garcia reminded.","""Olen entinen höyhen sarjan,"" Garcia muistutti.","”Olen entinen höyhensarjalainen”, Garcia muistutti.",2.3267140071653762
Panja served us customers strawberry cake for dessert.,Panja palveli meitä asiakkaita mansikka kakku jälki ruoaksi.,Me asiakkaat saimme jälkiruoaksi mansikkakakkua.,0.4638518027481855
"We need to be able to preserve this part of the identity of our cities.""",Meidän täytyy pystyä säilyttämään tämä osa identiteettiä kaupungeissa.,Meidän on säilytettävä tämä osa kaupunkien identiteettiä.,-0.18615456485234258
Tyson Fury beat him by the unanimous decision of the judges in November 2015.,Tyson Fury voittamaan hänet yksimielisellä päätöksellä tuomareiden marraskuussa 2015.,Tyson Fury löi hänet pistein marraskuussa 2015.,-0.00963937302030969
Ortega has also launched investigations for the allegedly rigged elections.,Ortega on käynnistänyt myös väitetysti epärehellisten vaalien tutkinnan.,Ortega on myös aloittanut äänestyksestä vaalivilppitutkinnan.,-0.7977172550537364
